0.38288,21.10069,17.98045,74.32173,101.54711,59.82624,68.97459,149.53511,34.97346,57.56213,156.37253,25.88161,61.87535,145.23326,24.07565,9.00000
0.73967,84.38349,28.13615,42.04564,13.05526,6.36830,124.01521,19.26363,61.89506,121.48679,37.70656,38.55721,26.71307,63.37044,20.25265,18.00000
0.79413,88.45017,27.35592,42.41885,13.58182,6.20844,126.71140,17.95317,57.43077,124.62611,36.51087,39.92617,31.38478,66.91663,18.38377,18.00000
1.27804,58.18319,24.44620,57.03851,21.54199,7.19811,106.43834,34.91801,78.39969,102.37066,88.92759,41.61768,82.43240,34.49546,40.55754,18.00000
1.41165,82.98895,29.50072,42.31510,12.37367,4.17064,125.55724,20.95344,45.95661,124.49215,37.48685,29.43178,22.46614,58.37601,15.40096,18.00000
1.60970,76.09062,34.04837,45.24142,12.66356,5.74878,128.74535,16.96566,65.65864,125.44449,36.99305,30.17548,27.70047,61.18656,15.03325,18.00000
1.71964,61.61980,22.16435,43.80167,14.46124,4.84181,84.42197,48.39194,27.53859,71.59792,85.89962,29.17607,33.46139,29.16064,16.85744,18.00000
1.90439,81.90472,30.19472,41.72136,12.23645,3.92039,124.71741,15.32964,41.94582,122.84174,35.92718,23.01611,19.97630,56.61577,14.57410,18.00000
1.95004,84.98856,28.52135,42.78261,12.00760,2.25516,125.52636,17.53002,28.67983,126.69481,32.30141,20.15752,23.28672,55.84406,14.21547,18.00000
2.07569,73.98412,23.94229,40.39077,10.06601,3.39420,115.46516,20.60391,36.67475,115.57316,39.45190,23.90515,35.38803,73.35201,21.27773,18.00000
2.08218,76.23260,30.79281,45.19810,12.67504,5.41433,125.00129,18.03986,59.55927,121.69104,39.34883,29.83058,25.15953,61.31112,16.11376,18.00000
2.17245,86.77776,18.71634,42.61319,14.46605,3.55120,116.50839,27.94585,59.80930,107.56806,59.26492,30.82635,28.67559,38.11516,15.64144,18.00000
2.23660,36.61780,32.06746,25.09378,27.17307,7.46278,105.86561,17.36175,6.26285,98.48103,39.27261,48.51720,74.51205,29.71344,39.46414,18.00000
2.43231,51.86053,44.47459,41.37065,15.68207,10.53314,102.86018,29.30346,33.03225,101.59379,49.32290,26.06098,58.99810,55.96926,20.64070,18.00000
3.28706,82.78698,30.40408,41.42831,13.64931,5.56765,127.30355,16.19204,55.86995,123.84708,36.34223,34.04707,25.38973,61.73790,17.64265,18.00000
3.33133,74.13382,29.78604,28.60014,13.36305,5.80519,107.62759,22.56580,39.45866,105.29760,49.43946,15.59914,43.88205,34.95633,11.10182,18.00000
3.35917,76.37341,19.34945,9.12902,12.61546,1.43353,116.89398,21.96857,50.79504,111.63187,40.72305,18.62897,33.41529,33.32601,13.48879,18.00000
3.38665,89.99069,28.12966,42.81564,13.86236,3.96914,128.06181,16.60067,48.41969,125.81868,37.41055,26.15309,20.78333,53.84295,14.04717,18.00000
3.40874,64.38290,37.96400,37.57061,11.69735,5.03807,115.54598,22.40626,36.98675,115.40559,35.16611,24.49899,24.51198,65.86453,14.31792,18.00000
3.40936,59.63408,36.06124,31.40764,12.05961,5.36288,100.99907,25.50219,37.18179,99.47665,51.49807,13.46998,41.85526,38.20316,11.30644,18.00000
3.47539,67.81674,32.03730,30.14188,13.86392,5.41186,105.67091,22.28490,38.73964,104.36771,48.02549,13.13360,45.08126,34.93562,10.85556,18.00000
3.62457,76.96082,36.10770,42.12325,12.98496,6.09750,124.68062,23.14610,59.42632,124.33414,39.69938,35.43203,19.73731,57.30180,16.65239,18.00000
3.62458,72.34228,23.12113,38.54729,9.98497,3.34757,113.27757,23.88155,38.56236,111.71745,44.86531,26.10266,29.99430,71.67886,19.01360,18.00000
3.79454,19.18436,11.31022,44.12252,1.82537,3.69621,52.75027,69.06186,89.86168,41.60767,154.39337,14.34985,52.63627,138.43063,21.16211,1.00000
3.88775,63.71603,27.02485,45.59182,11.76688,4.57013,91.67531,41.97687,25.97064,87.99036,65.99726,29.31005,19.44072,56.79779,23.44278,18.00000
4.08453,67.43786,17.70993,43.06749,12.18886,2.64877,92.34594,43.29585,39.31396,85.05164,78.63909,35.75050,34.16522,32.99195,18.00771,18.00000
4.15505,80.59319,16.61200,38.63567,9.26781,2.75945,105.22173,32.61008,44.86000,101.08284,68.41471,31.95212,22.93078,42.45469,16.38303,18.00000
4.25686,82.40331,19.03621,33.40771,9.76144,2.67138,102.85045,35.04583,46.29685,101.10413,60.42860,16.85255,48.33970,29.51785,12.00924,18.00000
4.40997,70.31628,25.34829,51.64354,10.92372,5.07438,105.12141,30.14107,45.59634,106.88942,51.01183,35.04602,43.12214,89.92693,22.22630,18.00000
4.53354,63.55605,21.44724,46.36148,11.19195,2.63550,93.31560,42.07939,32.36983,84.59409,75.74477,26.61275,33.11618,31.39310,15.86024,18.00000
4.57788,75.05090,16.70070,10.43858,13.77427,1.33262,118.62114,23.99530,64.90019,111.63540,46.97409,22.74356,34.97748,33.25668,13.17948,18.00000
4.65209,76.60246,16.74115,37.54506,10.03356,2.73639,102.89568,32.99626,44.56532,99.90401,65.11458,26.09993,22.17286,39.88366,14.44870,18.00000
4.70401,66.98633,19.49497,31.51050,11.84514,3.35266,94.33360,41.26804,44.18292,88.44339,76.64107,27.93877,26.71038,33.87783,15.74680,18.00000
4.74778,58.56998,27.35681,44.53238,11.21100,6.24028,78.47494,49.56253,25.99420,77.69633,69.75404,30.02380,19.31987,57.44276,25.40785,18.00000
4.84166,44.28076,60.03465,26.92075,20.74696,12.04831,26.76191,15.00493,18.74084,97.60838,37.63012,22.05755,111.58439,22.12259,14.22856,12.00000
4.87876,79.36050,16.27993,37.43441,9.50860,2.70879,103.95722,32.62739,41.24932,100.05824,64.19605,26.56334,22.70514,39.77719,15.65970,18.00000
4.93984,66.53332,18.15767,45.54236,12.61975,3.51065,90.71169,40.51035,30.33159,83.31002,79.54241,28.26825,34.41305,33.92605,13.52847,18.00000
4.95290,73.26234,15.23128,36.37705,10.70223,3.03843,98.08733,38.25851,45.69897,93.37836,73.20261,28.78200,23.38569,38.90951,15.87118,18.00000
5.01972,19.16316,12.45113,45.70179,17.67480,1.49924,58.74066,105.86655,55.18977,45.41894,164.59308,18.08183,48.64694,148.14412,18.96322,1.00000
5.02877,72.40308,17.10665,35.45134,11.71894,2.70629,101.96065,36.04089,55.56378,99.51041,65.78792,27.33805,24.91772,38.09021,14.46093,18.00000
5.06558,59.56207,39.85080,42.14961,13.94250,9.56037,102.94781,29.97982,26.88418,102.59939,42.55715,18.11242,60.08659,51.19302,19.38201,18.00000
5.07113,68.00063,9.33101,56.78993,56.72452,11.16676,110.58185,33.61442,64.81107,106.14011,46.21832,27.82114,69.90556,34.29536,21.44859,18.00000
5.09855,82.81059,31.96194,43.30124,12.39472,3.88078,126.29129,18.65484,49.28577,123.42737,40.97315,27.31796,16.85130,52.66898,12.82668,18.00000
5.11943,67.41624,27.58746,46.44041,10.99700,4.13105,96.89660,34.74395,24.95368,96.28519,57.51231,28.62712,24.55764,63.70655,22.38838,18.00000
5.12985,34.54502,39.52289,52.68159,8.66399,8.94129,57.01499,16.03707,3.79389,69.58326,28.57181,26.98177,61.95626,15.00117,11.37156,12.00000
5.16685,79.66634,23.55116,25.18566,6.76997,2.87418,104.92027,36.47398,12.39538,105.66631,47.32265,12.85265,24.88468,31.23352,11.91718,18.00000
5.17561,86.56927,25.40393,42.68576,12.69687,4.79791,121.64248,21.81931,51.28964,120.42355,40.39387,31.34000,15.67293,51.27991,14.22819,18.00000
5.23586,68.44653,27.37918,48.05209,10.48058,4.25027,92.21209,36.76318,25.41034,92.04512,59.58237,29.76545,25.89485,66.86364,22.71804,18.00000
5.25258,44.46269,30.33558,51.95177,22.19216,6.31893,107.90639,36.74478,76.30186,104.24760,75.31148,37.88046,82.70164,31.89600,26.64660,18.00000
5.28664,49.00313,44.78992,40.00679,15.16971,10.22847,100.67506,31.02501,27.13183,100.06448,48.59215,22.62540,58.89526,53.97762,21.38066,18.00000
5.33582,82.45615,31.37558,42.19345,12.01879,5.71377,124.17026,21.30368,48.11885,123.71648,38.81614,29.46301,18.16508,54.47206,16.18621,18.00000
5.36639,71.86883,23.91980,29.94556,12.41708,3.36223,102.37321,31.61367,53.02277,101.30482,56.90420,17.71161,45.39187,35.78932,13.27428,18.00000
5.40749,70.88735,16.33279,31.96572,12.11954,2.68716,96.88372,39.77662,45.17420,91.52815,73.21411,25.93492,25.81604,33.77768,14.48187,18.00000
5.41113,90.11108,13.22802,6.16137,13.38596,0.66336,122.44541,20.25423,60.00290,114.89599,41.42950,25.73685,34.03754,31.73959,12.95620,18.00000
5.46548,71.72039,17.02372,47.50132,10.53883,3.54868,95.32124,38.65796,34.11311,89.56401,76.56691,43.05750,36.03885,38.58975,12.75554,18.00000
5.48166,30.66783,72.56046,25.71109,24.10471,13.48953,30.92164,12.02308,17.88994,98.53934,38.46714,23.30986,110.90408,22.47380,14.29723,12.00000
5.51315,75.89398,18.32528,34.92876,10.65406,1.96630,104.00219,34.39479,39.02496,98.17212,68.87379,24.52012,27.45200,34.26492,13.17679,18.00000
5.54760,38.22031,7.56217,54.41737,3.19132,8.41065,60.13617,14.66186,5.18767,69.80087,30.00306,23.78284,66.54912,17.41354,10.64043,12.00000
5.59879,67.03723,15.83284,46.04745,11.94721,4.32112,80.79086,50.68433,31.37392,71.19775,85.76649,35.46840,20.32540,39.47475,17.69492,18.00000
5.63749,72.50716,26.08728,24.13380,8.14388,3.21922,99.13461,40.57061,15.87044,99.55105,50.66862,13.67767,21.60718,34.72029,12.41977,18.00000
5.63883,27.20297,62.25584,38.45715,10.31647,5.01768,106.91933,30.46437,13.86977,112.47366,36.95745,17.94516,12.54201,45.86225,13.85027,18.00000
5.66373,81.80151,19.47378,31.03304,11.62460,3.16613,103.04289,33.94307,62.11493,100.53802,59.02981,21.09322,44.90408,32.62807,12.30625,18.00000
5.71820,67.50369,18.05161,32.10812,13.43562,2.59577,98.37774,39.68221,54.84697,92.94433,76.77513,26.72447,27.06926,37.14935,14.20180,18.00000
5.74700,93.26831,13.47136,5.96717,13.47244,0.89703,123.73001,19.39021,52.69345,115.70057,41.57867,24.17458,37.52219,31.10457,12.91912,18.00000
5.75714,72.91634,14.13492,33.53370,11.00964,2.73328,98.57444,39.12439,52.58618,95.19196,72.13744,28.66658,25.51508,39.07416,16.79109,18.00000
5.81464,59.96640,20.45380,41.73203,12.17242,3.23247,104.89645,32.22252,34.81435,98.78085,62.30714,31.63617,22.85062,60.21161,17.42403,18.00000
5.90577,74.05983,15.92279,33.30551,10.76177,2.73165,99.58946,38.24758,46.46725,94.81695,73.09050,28.14893,27.85035,34.66811,15.94708,18.00000
6.03045,68.09275,17.43486,30.43497,12.92774,2.66120,98.46920,39.63747,53.35160,93.43118,72.68298,25.98158,28.12009,33.63496,15.05539,18.00000
6.07538,52.36840,41.93923,40.16820,15.07344,10.07203,101.41082,31.33474,28.81780,100.69133,47.40347,19.39954,58.71517,53.27360,20.33688,18.00000
6.09467,61.91418,21.59114,42.99931,11.83085,2.90420,102.19704,34.25089,33.16581,97.69382,58.95492,30.65671,22.36451,61.06020,18.79217,18.00000
6.20403,69.40925,16.41158,45.38500,11.40632,3.49383,92.80479,42.59024,39.94219,88.60341,74.65319,36.97596,25.74380,41.86777,16.53393,18.00000
6.24823,41.39522,53.81245,22.04955,8.24514,4.36736,108.66316,28.31544,15.78888,119.55304,29.20298,25.75603,65.42235,110.45716,11.15776,18.00000
6.31440,71.33874,17.26774,31.81087,12.11052,2.17053,102.09019,38.60276,51.61902,95.34827,76.92046,25.61211,28.83744,34.88388,13.54742,18.00000
6.39376,69.17004,15.86908,32.69930,11.75743,2.99387,95.70970,39.19074,38.26286,89.85546,74.05158,25.09369,23.39350,34.47501,13.84154,18.00000
6.39880,75.47761,15.72730,47.81613,26.86283,3.17621,125.82546,26.80732,40.78013,120.42243,35.23595,13.92354,76.54813,36.08158,20.77507,18.00000
6.51745,64.24725,23.23417,42.19362,11.05025,3.58627,110.08421,28.60125,35.68849,106.55853,52.93605,26.25220,26.33779,61.86337,18.15464,18.00000
6.55544,67.49937,16.34144,35.24247,12.16955,2.43481,98.36333,37.99640,47.14870,93.30933,74.00040,26.63267,22.15856,37.65771,13.55115,18.00000
6.56521,84.56252,13.55382,37.97631,11.50197,2.94342,112.98472,38.75632,68.76949,105.56047,69.08315,33.22600,31.42575,30.19944,14.23054,18.00000
6.58632,59.26433,23.41760,41.22781,11.78258,3.41986,106.59766,30.28274,34.59743,102.31750,56.20561,27.34820,23.09239,59.44926,18.02933,18.00000
6.62890,65.86541,15.65270,45.13536,12.07679,4.92567,81.48056,50.57721,31.85355,74.36568,84.92553,36.49185,22.18744,39.44740,16.08497,18.00000
6.73455,80.06009,17.83146,40.38255,9.20353,5.50047,117.77396,40.80056,75.75230,114.51642,66.12392,34.93104,76.09683,29.49874,23.96330,18.00000
7.03229,63.57428,22.24035,42.41840,11.70900,3.44554,107.27342,28.76021,30.93243,102.67946,54.46207,25.45921,22.03975,58.55313,17.48244,18.00000
7.03432,22.71679,23.05119,23.53696,4.64187,4.61735,28.71019,14.70675,8.52411,50.53173,109.18919,40.16310,68.00384,100.71729,45.27374,8.00000
7.10571,62.37439,23.84262,43.53643,11.65608,3.21951,107.43736,29.57958,31.02014,101.78833,56.70636,27.93769,23.91739,60.52742,17.58759,18.00000
7.23569,80.10083,19.84210,40.80284,9.93217,6.25928,121.04454,41.59570,77.84888,116.73963,66.24916,35.72395,76.36018,29.29442,22.11012,18.00000
7.34527,87.52235,17.29437,30.82361,11.44874,3.52736,108.21723,32.92662,69.28457,106.43749,60.60483,22.04832,47.75478,34.04192,12.04983,18.00000
7.34809,53.89579,8.71047,55.57553,40.06574,26.46797,78.32942,50.78828,105.98035,70.24837,90.76434,48.32787,20.43871,72.85952,9.85578,18.00000
7.49643,81.70922,44.91448,37.98553,25.64307,21.53973,47.69275,40.66084,37.52542,117.01611,29.92622,23.57075,118.52943,31.44021,22.11237,12.00000
7.63958,18.83755,15.84326,65.23932,123.48572,40.96844,48.82630,161.23186,17.16711,34.65882,142.97604,20.28188,53.31351,126.80312,23.59672,9.00000
7.65266,65.56331,14.96705,43.88967,12.76052,3.75253,82.60831,48.26767,29.12004,72.52968,85.15305,30.87425,19.33483,38.28801,13.72758,18.00000
7.66941,60.88349,19.99112,41.76177,12.14814,2.99862,101.10661,33.29215,26.57127,93.15514,64.30050,28.12498,17.45718,57.01427,16.79676,18.00000
7.69600,68.84612,17.32541,45.13089,33.81918,3.86208,121.82581,25.91733,41.29112,117.12421,35.73390,14.62084,73.42745,36.25964,20.65892,18.00000
7.73247,76.67207,24.02250,24.63046,7.58584,3.07037,101.17713,40.09858,17.78857,101.92249,51.79781,13.13759,25.24527,31.16839,11.72514,18.00000
7.80583,18.04432,18.57741,66.24809,132.60240,35.06052,47.34728,162.43452,15.57791,29.08294,146.16922,18.32193,48.09952,129.38506,20.87991,9.00000
7.82215,18.71809,16.96496,67.77605,126.18758,38.99398,50.74970,157.39270,19.28740,32.74859,143.98628,20.31688,50.05177,129.05975,20.98027,9.00000
8.01776,77.84232,20.23772,39.76742,11.71770,5.46061,122.50832,41.50797,79.06343,119.20966,67.10838,37.09205,84.50728,29.84021,30.54027,18.00000
8.04928,79.29645,20.36329,37.06806,11.26229,5.39589,122.05594,41.17232,83.09558,118.90577,66.46811,39.44006,81.53088,31.56587,30.39585,18.00000
8.11860,69.76124,13.75440,42.84313,10.34475,6.63453,110.18587,41.41661,73.78134,107.36600,65.79299,37.32704,66.29970,35.57010,24.02340,18.00000
8.11872,22.14471,62.41399,20.80029,9.43122,5.21186,110.39025,42.78237,14.89501,115.24103,45.40329,20.48514,13.23281,41.35844,9.76907,18.00000
8.14677,62.11090,52.60520,28.74827,43.91433,30.75683,32.98096,80.27062,28.69464,90.44177,44.98705,26.87837,101.29357,27.95338,22.14323,12.00000
8.21273,50.79063,29.42940,48.73955,12.53063,6.23847,88.83127,38.97876,40.55402,93.56405,55.55331,31.46937,37.83631,92.48254,24.41340,18.00000
8.30957,55.21981,60.21107,49.89619,7.79384,14.51192,65.44753,23.86350,10.17476,85.72750,28.58910,28.15197,85.50251,18.34340,7.40387,12.00000
8.32868,92.47852,13.12912,40.85713,8.85117,3.22520,111.48833,31.97652,34.12170,110.52170,54.25831,34.79258,19.31129,59.05738,15.14576,18.00000
8.37596,72.74802,16.91306,45.20672,31.13806,3.55228,126.44292,23.23612,40.91827,120.37132,31.91404,12.68921,71.82167,36.43908,22.38149,18.00000
8.40913,44.11852,29.25236,45.61514,13.43605,6.61666,78.54318,46.51178,37.08084,82.67278,63.07383,28.52850,30.55085,80.82025,26.29115,18.00000
8.41421,45.99408,30.54240,46.67160,13.39659,6.49143,85.38753,42.52435,45.12208,89.10727,61.67053,32.07302,33.49221,89.95337,24.26154,18.00000
8.52176,30.64999,73.48651,26.07185,53.49034,28.44086,45.20456,45.46914,27.67421,92.62940,36.07312,22.99771,98.97520,26.59508,15.90369,12.00000
8.82316,21.81275,42.98493,11.52287,4.09541,5.74177,83.81461,74.84476,17.01382,115.84833,56.65942,31.36430,122.97184,49.12736,33.74441,10.00000
8.88488,3.05701,4.45064,43.35633,6.37091,2.68854,16.94164,122.10846,25.68853,61.95221,110.34581,22.13176,95.20174,93.94814,12.43729,1.00000
8.90813,26.73385,20.05171,21.32418,3.06090,3.75033,25.16855,10.63577,3.75463,41.42981,119.64368,34.21097,59.35594,107.94508,42.28789,8.00000
9.17510,21.65219,41.39979,10.59119,4.36546,5.95403,80.21260,78.46712,17.32010,112.49078,60.01762,29.09012,121.21172,50.37346,31.89364,10.00000
9.21653,25.99583,21.30289,21.96706,3.32640,3.58751,25.56740,10.24397,4.10431,41.41898,119.33546,34.65415,59.99054,106.94269,42.89253,8.00000
9.30543,79.73425,14.66857,48.19519,7.26072,4.77519,116.61715,45.89208,79.19296,118.46358,74.38113,42.10307,86.98930,35.77362,41.30126,18.00000
9.32709,25.30088,21.63057,22.10492,3.66840,3.51845,25.09570,10.24017,4.67022,41.68458,121.58928,32.93341,60.35421,109.42670,40.30585,8.00000
9.35006,82.88480,13.66979,37.76589,9.40035,3.56072,108.91998,33.37291,29.57453,107.57933,48.10051,27.26295,17.65485,47.65357,17.45614,18.00000
9.36490,82.19939,14.07148,41.52299,8.16987,5.94482,115.17465,45.65841,71.87157,111.16180,72.81542,36.31980,69.76781,30.68361,28.84502,18.00000
9.42619,20.78376,46.76790,9.99035,4.13916,4.75409,87.00496,71.84280,16.25589,118.74292,54.04613,29.62972,123.69805,47.92033,30.37452,10.00000
9.45039,77.24016,28.09447,24.10650,6.51864,3.24228,108.18222,34.95586,9.59647,107.24723,46.81551,13.32926,23.03381,30.73696,11.50319,18.00000
9.54647,83.65981,13.96221,38.15042,9.61693,3.55272,111.30734,33.16956,32.41624,108.35683,47.75605,28.90904,20.26529,49.68827,17.91540,18.00000
9.76305,30.00302,54.36644,42.81039,30.52374,25.98812,69.43724,47.32059,25.88610,89.18264,32.84365,20.81992,95.38688,20.11570,14.90562,12.00000
9.84795,8.06316,23.32511,3.80135,7.66717,8.71851,14.84156,1.78759,5.86502,32.15535,3.33467,5.31518,29.09936,125.54239,14.47692,3.00000
9.89524,7.20171,8.22744,43.77065,7.89340,7.30103,14.67444,122.80289,22.81285,55.61506,121.38904,16.95048,91.36838,101.76665,9.68514,1.00000
9.97503,40.90921,18.90535,45.36257,8.90553,7.23673,21.74000,130.18539,33.38473,39.75692,127.30944,31.25938,55.26398,119.81893,33.35376,0.00000
9.97675,43.63506,16.59096,47.45084,9.02500,7.20579,28.94130,124.39152,39.50452,46.86817,119.74075,36.51381,59.72921,115.47392,35.82021,0.00000
10.09016,68.64091,43.92756,32.23029,33.97039,23.18965,51.79512,9.96967,52.12281,108.34072,34.68093,21.59487,106.47481,34.25963,18.92158,12.00000
10.10942,20.05223,17.86467,63.60679,143.10451,27.29377,43.28185,167.76303,10.58534,28.77780,144.46417,18.89426,48.67583,127.86983,23.64222,9.00000
10.17453,9.82077,16.63528,45.62516,7.76567,4.08849,19.83910,108.25291,34.87722,41.95073,113.84030,32.66722,66.57435,99.50092,22.92664,1.00000
10.22661,5.16158,6.56601,45.23713,7.76252,5.06352,9.21044,128.92729,21.87288,55.20368,122.45682,15.97850,91.15456,101.06717,10.55418,1.00000
10.23163,80.17682,13.81478,49.44956,6.55154,5.07136,118.10584,46.63639,74.60126,120.69167,74.06299,40.25964,90.85458,32.91841,40.78080,18.00000
10.35072,18.76493,8.58829,44.42912,9.15959,19.80332,48.88271,136.69278,36.28278,40.35114,152.45117,20.94854,49.96200,142.77223,17.95634,1.00000
10.35260,43.40818,20.49382,46.82202,8.83033,6.90687,26.48335,126.60070,38.40512,44.17894,120.44024,35.89746,58.41951,115.17767,35.23133,0.00000
10.51612,28.10000,20.45221,43.44038,6.17806,13.07897,46.99920,14.19895,10.07016,65.38785,44.68829,36.02363,63.25515,25.96463,12.49969,12.00000
10.52042,45.85530,9.10357,35.53029,22.64092,9.92707,70.00731,56.32588,63.47594,59.80044,111.11705,60.20411,26.65540,74.21696,25.44143,18.00000
10.53583,12.98196,20.30456,83.07918,100.49113,52.82161,74.88020,103.98934,50.89455,59.17393,109.22368,45.23003,36.64233,121.83746,29.62974,9.00000
10.61358,0.30138,7.15974,42.83220,9.10210,3.63962,26.54787,112.56858,22.44162,52.62118,109.68285,25.64378,74.16755,92.45516,24.91988,1.00000
10.71249,81.12599,13.64842,48.73942,7.68635,5.91200,117.29073,47.25853,77.94966,119.13817,74.45181,40.97476,89.20651,34.46903,43.39770,18.00000
10.75792,66.44327,5.86939,42.53346,19.76650,8.19824,107.65337,35.57595,81.92207,98.66894,77.17309,73.20762,29.99898,74.36865,9.32490,18.00000
10.76236,98.51137,15.20537,32.54594,5.34140,4.02140,106.09826,44.14874,52.84086,104.89035,67.90491,31.41742,49.41205,26.89245,13.46009,18.00000
10.80014,10.68264,24.32015,72.49693,112.13268,48.84781,62.71586,125.64951,42.15671,45.90255,129.37199,34.81387,30.08565,132.54297,27.18066,9.00000
10.81662,79.05372,19.57246,37.59773,11.74063,6.05138,121.68385,40.98038,77.13802,119.28937,67.76633,33.93662,82.69112,31.13314,25.99468,18.00000
10.86244,89.19177,14.94310,38.23024,5.38310,5.00842,105.68025,49.60998,52.47033,107.29787,71.88686,33.14760,61.27834,28.65774,16.04476,18.00000
10.92998,26.40693,36.00849,59.46001,12.95389,9.79605,57.12998,12.72053,1.16376,63.81167,17.54509,9.03710,64.21339,17.49312,8.60097,12.00000
11.01251,0.86347,4.56547,45.58088,12.39069,3.57085,23.57980,119.76395,12.08243,51.52290,116.32706,16.86089,73.83847,98.10665,16.47868,1.00000
11.08609,5.50738,9.57589,46.72939,8.37958,3.63768,5.72952,136.82237,17.05315,55.99501,124.39454,11.27457,94.59705,100.57851,4.79792,1.00000
11.09912,0.72863,5.59176,44.52300,9.27280,4.66141,20.26859,119.53144,17.80785,46.38649,112.71773,25.23788,69.18598,96.72732,22.71122,1.00000
11.10919,1.12809,6.81957,46.91570,5.40204,2.27318,0.86618,153.01749,7.48648,72.75172,113.49331,10.22554,108.43699,85.56635,4.00912,1.00000
11.13499,42.34632,22.06013,46.63663,9.39983,7.51817,19.88508,129.42256,33.88662,36.09971,130.98790,29.35440,51.89547,123.79605,31.21195,0.00000
11.14041,22.92195,24.15324,24.03382,4.35396,2.26834,30.08356,9.07146,2.33937,31.42736,140.99820,20.96990,48.95949,126.88541,26.53412,8.00000
11.16247,22.27060,44.70980,11.12563,3.61897,4.61829,85.97696,72.07007,15.03206,117.02859,55.17167,27.24635,122.92141,48.54759,29.32388,10.00000
11.17454,78.10392,9.66355,33.08699,18.82068,1.52133,114.40311,30.21155,52.68621,108.59757,63.57863,30.93815,36.93448,50.45444,16.15446,18.00000
11.19234,0.44856,5.55801,46.45320,10.17533,3.60280,31.15978,110.26296,13.44666,57.40396,110.78290,17.60259,77.64328,97.14021,18.03236,1.00000
11.20318,9.35427,23.76757,72.88411,113.29749,48.17150,62.66040,124.51499,41.69159,47.04479,128.52107,35.95727,31.19434,134.27660,27.04349,9.00000
11.22007,43.15579,23.73371,45.92379,9.14762,7.48809,18.15429,129.97545,34.01573,35.09941,130.40518,29.49927,51.66197,122.17504,31.39640,0.00000
11.25120,8.89930,14.73208,46.07278,7.15824,4.45303,18.18261,113.57185,32.30189,50.67577,117.14842,26.42326,79.46075,103.20080,17.90033,1.00000
11.26127,1.65089,5.29220,42.63248,8.71541,0.93794,7.94472,134.64911,15.88351,58.38615,111.23702,16.32207,94.03130,86.40926,7.37059,1.00000
11.29572,43.52942,22.14401,47.12153,9.23903,7.62964,18.69782,129.27173,34.40423,35.76653,130.15813,29.47043,52.87803,123.33932,30.29230,0.00000
11.30406,2.18116,8.64355,43.19648,11.01907,3.46508,19.63011,129.03355,10.60513,54.21180,119.69083,15.70457,75.70084,102.74231,15.40071,1.00000
11.30510,47.50412,13.50777,47.83733,9.11940,6.84461,33.18028,123.47983,40.38819,51.25897,116.17824,36.97243,62.19407,111.79921,33.48404,0.00000
11.31995,94.01242,15.38520,34.82737,4.07166,5.10395,113.67917,46.75467,67.03094,112.07173,75.45404,35.98903,57.46304,30.34235,11.12282,18.00000
11.33047,6.86231,10.74388,45.34515,8.00541,2.99655,14.28832,135.75227,12.94068,69.77523,117.02740,9.85145,108.07149,90.08987,5.40957,1.00000
11.33642,93.12181,16.27584,33.98751,4.89044,4.81460,112.58714,48.80912,68.61250,111.02872,74.71596,35.99602,55.69382,27.67524,10.73858,18.00000
11.40388,3.90205,6.36785,47.39926,8.29001,3.61689,36.09428,123.43242,8.66957,82.27004,99.98139,12.09155,105.68683,88.21150,9.38969,1.00000
11.42355,94.32039,14.91897,34.19941,4.63756,4.48924,113.62590,45.34846,63.57600,111.51910,72.78358,33.86544,55.61620,28.26035,10.42672,18.00000
11.44816,9.01136,21.15069,45.46594,7.70507,3.85253,14.78495,116.43148,32.09206,45.92371,121.10754,25.30695,71.99191,108.39662,17.30569,1.00000
11.46924,90.42415,15.61838,35.10588,5.05864,5.48512,107.30209,50.92698,61.95996,107.29955,77.31844,36.59573,57.44047,29.22516,11.38184,18.00000
11.49747,86.88235,13.53520,51.01615,9.08626,6.33275,121.91411,46.02122,79.39053,122.32064,67.71191,46.56085,87.46705,34.25737,35.53121,18.00000
11.51043,7.18211,22.37745,47.84421,5.22160,4.80141,11.37458,119.65099,36.42597,36.26988,123.85641,28.97993,63.74727,109.99554,21.69718,1.00000
11.53402,2.06523,8.64436,43.44170,10.09428,2.36262,40.78062,104.40381,15.62236,71.47171,100.57271,18.29529,98.20393,81.05946,16.19714,1.00000
11.53862,93.57909,15.95541,36.25661,4.25160,4.84413,114.74525,46.46848,67.57769,113.79853,75.46067,33.45590,61.75963,30.10106,10.38853,18.00000
11.56427,5.99285,12.45983,43.78208,10.82752,1.56119,17.64012,129.51241,15.13145,64.37895,109.75822,13.66803,93.32430,90.56204,4.78599,1.00000
